state,county,House Price 2012,House Price 2013,House Price 2014,House Price 2015,House Price 2016,House Price 2017,House Price 2018,House Price 2019,House Price 2020,House Price 2021,House Price 2022,House Price 2023,House Price 2024,House Price 2025,Gender_2012,Gender_2013,Gender_2014,Gender_2015,Gender_2016,Gender_2017,Gender_2018,Gender_2019,Gender_2020,Gender_2021,Gender_2022,Gender_2023,Gender_2024,Gender_2025,Gender,2012_Ratio,2013_Ratio,2014_Ratio,2015_Ratio,2016_Ratio,2017_Ratio,2018_Ratio,2019_Ratio,2020_Ratio,2021_Ratio,2022_Ratio,2023_Ratio,2024_Ratio,2025_Ratio,Gender_2012_diff,Gender_2013_diff,Gender_2014_diff,Gender_2015_diff,Gender_2016_diff,Gender_2017_diff,Gender_2018_diff,Gender_2019_diff,Gender_2020_diff,Gender_2021_diff,Gender_2022_diff,Gender_2023_diff,Gender_2024_diff,Gender_2025_diff
TX,Calhoun County,113680,170500,186200,140014,140014,124500,254686,56500,206528,197760,497000,259834.6344,259834.6344,259834.6344,20744,21036,21482,21523,20833,20257,21728,21633,25394,25968,26542,27116,27690,28264,female,5.480138835,8.105153071,8.667721814,6.50531989,6.720779532,6.146023597,11.72155744,2.611750566,8.13294479,7.615526802,18.72503956,9.582336421,9.383699328,9.193130286,0.374427021,0.393250649,0.409202167,0.480835565,0.50294658,0.538470301,0.484813278,0.507949505,0.277100888,0.281381448,0.285448916,0.289301253,0.292937031,0.296407856
MA,Hampshire County,361204,357818,306357,296023,353467,327901,323250,372166,352205,413218,417196,415201.9072,418542.3425,421882.7778,25077,25323,25138,25118,25670,26894,28102,30029,36984,37836,38689,39542,40395,41248,total,14.40379631,14.13015835,12.18700772,11.78529342,13.76965329,12.19234774,11.50274002,12.3935529,9.523172183,10.92129189,10.78332343,10.50027584,10.3612413,10.22795718,0.383219598,0.372772941,0.366772941,0.332956198,0.337022865,0.31473152,0.264177083,0.300454675,0.256192167,0.244748964,0.233607302,0.222776932,0.212244988,0.202021082
MA,Hampshire County,361204,357818,306357,296023,353467,327901,323250,372166,352205,413218,417196,415201.9072,418542.3425,421882.7778,31799,32049,31679,30935,31621,32237,32482,35190,42796,43420,44044,44668,45292,45916,male,11.35897355,11.16471653,9.670665109,9.56919347,11.17823598,10.17157304,9.951665538,10.57590224,8.229857931,9.516766467,9.472255018,9.295287615,9.24097727,9.188143083,0.383219598,0.372772941,0.366772941,0.332956198,0.337022865,0.31473152,0.264177083,0.300454675,0.256192167,0.244748964,0.233607302,0.222776932,0.212244988,0.202021082
MA,Hampshire County,361204,357818,306357,296023,353467,327901,323250,372166,352205,413218,417196,415201.9072,418542.3425,421882.7778,19613,20102,20060,20635,20964,22091,23901,24617,31832,32793,33755,34717,35679,36640,female,18.41656044,17.80011939,15.2720339,14.34567482,16.8606659,14.84319406,13.52453872,15.11825161,11.06449485,12.60079895,12.35953192,11.95961365,11.7307756,11.51426795,0.383219598,0.372772941,0.366772941,0.332956198,0.337022865,0.31473152,0.264177083,0.300454675,0.256192167,0.244748964,0.233607302,0.222776932,0.212244988,0.202021082
MI,Gratiot County,106233,37800,41735,59240,33222,73821,79761,152844,169425,166844,163735,163301.9987,163301.9987,163301.9987,22341,22973,23974,24770,25328,27064,27053,29071,33639,34626,35614,36602,37590,38577,total,4.755069155,1.645409829,1.740844248,2.391602745,1.311670878,2.727645581,2.948323661,5.257610677,5.036564702,4.818460117,4.597489751,4.461559442,4.344293661,4.233144068,0.304991913,0.261799573,0.265917735,0.325662483,0.346687949,0.354062008,0.334706767,0.335399488,0.287084575,0.287304797,0.287489624,0.287664903,0.287853877,0.2880116
MI,Gratiot County,106233,37800,41735,59240,33222,73821,79761,152844,169425,166844,163735,163301.9987,163301.9987,163301.9987,27204,27162,28396,30114,31325,33641,33250,35170,39929,41047,42165,43283,44401,45519,male,3.905050728,1.391650099,1.46974926,1.96719134,1.060558659,2.19437591,2.398827068,4.345862951,4.243156603,4.064706312,3.883196964,3.772890019,3.677890108,3.587556816,0.304991913,0.261799573,0.265917735,0.325662483,0.346687949,0.354062008,0.334706767,0.335399488,0.287084575,0.287304797,0.287489624,0.287664903,0.287853877,0.2880116
MI,Gratiot County,106233,37800,41735,59240,33222,73821,79761,152844,169425,166844,163735,163301.9987,163301.9987,163301.9987,18907,20051,20845,20307,20465,21730,22121,23374,28466,29254,30043,30832,31620,32409,female,5.618712646,1.885192758,2.002158791,2.917220663,1.623356951,3.397192821,3.605668821,6.539060495,5.95183728,5.703288439,5.450021636,5.296510077,5.164516088,5.038785482,0.304991913,0.261799573,0.265917735,0.325662483,0.346687949,0.354062008,0.334706767,0.335399488,0.287084575,0.287304797,0.287489624,0.287664903,0.287853877,0.2880116
NE,Sarpy County,171684,139630,120000,154170,224276,223486,265338,279417,282508,295660,290818,335395.2194,366268.7884,396441.994,34959,35217,35471,35907,36924,38424,40433,41756,30655,30991,31328,31665,32002,32339,total,4.91101004,3.964846523,3.383045305,4.293591779,6.073989817,5.816312721,6.562411891,6.691661079,9.215723373,9.540189087,9.283005618,10.59198545,11.44518431,12.25894412,0.345036348,0.340219526,0.34421775,0.332497264,0.336426049,0.350574109,0.34928956,0.353939681,0.309002032,0.307832522,0.306684636,0.305531074,0.304424919,0.303338666
NE,Sarpy County,171684,139630,120000,154170,224276,223486,265338,279417,282508,295660,290818,335395.2194,366268.7884,396441.994,42781,43275,43426,43856,45591,47639,49406,50664,36414,36757,37100,37443,37786,38129,male,4.013089923,3.226574235,2.763321512,3.515368479,4.919304249,4.69124037,5.37056228,5.515099479,7.758224859,8.043637947,7.838760108,8.957487899,9.693240576,10.39738766,0.345036348,0.340219526,0.34421775,0.332497264,0.336426049,0.350574109,0.34928956,0.353939681,0.309002032,0.307832522,0.306684636,0.305531074,0.304424919,0.303338666
NE,Sarpy County,171684,139630,120000,154170,224276,223486,265338,279417,282508,295660,290818,335395.2194,366268.7884,396441.994,28020,28552,28478,29274,30253,30938,32149,32732,25162,25442,25722,26003,26283,26563,female,6.127194861,4.890375455,4.213779058,5.266448043,7.413347437,7.223673153,8.253382687,8.536508615,11.22756538,11.62094175,11.30619703,12.89832786,13.93557769,14.92459413,0.345036348,0.340219526,0.34421775,0.332497264,0.336426049,0.350574109,0.34928956,0.353939681,0.309002032,0.307832522,0.306684636,0.305531074,0.304424919,0.303338666
FL,Lake County,360649,99348,110024,126193,165597,180713,171406,171101,189545,200429,258997,260253.9876,260253.9876,260253.9876,26565,26420,26463,26497,26578,27936,29174,30455,35009,35594,36180,36766,37352,37938,total,13.57609637,3.760333081,4.157654083,4.762539155,6.230604259,6.468821592,5.875299925,5.618157938,5.414179211,5.630977131,7.15856827,7.078659294,6.967605151,6.859981749,0.299032431,0.284057971,0.298637122,0.310324243,0.288835954,0.267508646,0.259577749,0.25067323,0.338807032,0.336392793,0.334004076,0.331665603,0.329418005,0.327175
FL,Lake County,360649,99348,110024,126193,165597,180713,171406,171101,189545,200429,258997,260253.9876,260253.9876,260253.9876,31729,31395,31771,31828,31485,32384,33724,34535,37939,38351,38763,39175,39588,40000,male,11.36654165,3.164452938,3.463032325,3.964842277,5.259552168,5.580317441,5.08261179,4.954423049,4.996046285,5.226174024,6.681551995,6.643369179,6.574062534,6.50634969,0.299032431,0.284057971,0.298637122,0.310324243,0.288835954,0.267508646,0.259577749,0.25067323,0.338807032,0.336392793,0.334004076,0.331665603,0.329418005,0.327175
FL,Lake County,360649,99348,110024,126193,165597,180713,171406,171101,189545,200429,258997,260253.9876,260253.9876,260253.9876,22241,22477,22283,21951,22391,23721,24970,25878,25085,25450,25816,26182,26547,26913,female,16.2155029,4.419984873,4.93757573,5.748849711,7.395694699,7.618270731,6.864477373,6.611832445,7.556109229,7.87540275,10.03242175,9.940187442,9.803517821,9.670196099,0.299032431,0.284057971,0.298637122,0.310324243,0.288835954,0.267508646,0.259577749,0.25067323,0.338807032,0.336392793,0.334004076,0.331665603,0.329418005,0.327175
OH,Auglaize County,107827,100563,53488,62283,120166,119959,73525,125265,151667,139583,124779,141322.5866,131737.1792,131737.1792,30272,30359,30197,31126,31858,33665,36377,38571,15813,15791,15769,15747,15725,15703,total,3.561938425,3.312460885,1.771301785,2.000995952,3.771925419,3.563315016,2.021194711,3.247647196,9.591285651,8.839402191,7.912930433,8.974572084,8.377563065,8.389300083,0.405171726,0.411720138,0.417082683,0.427078432,0.416863884,0.405563033,0.389294513,0.38873031,0.174685028,0.154381581,0.133502477,0.11197006,0.089753179,0.066818671
OH,Auglaize County,107827,100563,53488,62283,120166,119959,73525,125265,151667,139583,124779,141322.5866,131737.1792,131737.1792,37589,38276,38460,40379,40987,42351,44650,47295,17065,16809,16554,16299,16044,15789,male,2.868578574,2.627312154,1.39074363,1.54246019,2.931807646,2.8324951,1.646696529,2.648588646,8.887606212,8.304063299,7.537694817,8.670629278,8.210993468,8.343604991,0.405171726,0.411720138,0.417082683,0.427078432,0.416863884,0.405563033,0.389294513,0.38873031,0.174685028,0.154381581,0.133502477,0.11197006,0.089753179,0.066818671
OH,Auglaize County,107827,100563,53488,62283,120166,119959,73525,125265,151667,139583,124779,141322.5866,131737.1792,131737.1792,22359,22517,22419,23134,23901,25175,27268,28910,14084,14214,14344,14474,14604,14734,female,4.822532314,4.466092286,2.385833445,2.692271116,5.027655747,4.765004965,2.69638404,4.332929782,10.76874467,9.820106937,8.699037925,9.763892953,9.020623062,8.941032931,0.405171726,0.411720138,0.417082683,0.427078432,0.416863884,0.405563033,0.389294513,0.38873031,0.174685028,0.154381581,0.133502477,0.11197006,0.089753179,0.066818671
AL,Marshall County,84748,111791,134010,77450,136583,141548,141772,164271,220858,200492,308719,271093.5136,287569.3006,304045.0877,24296,23686,24062,24357,24558,25108,26580,27778,30550,31093,31637,32180,32724,33268,total,3.488146197,4.719707844,5.56936248,3.179784046,5.561649971,5.637565716,5.333784801,5.91370869,7.229394435,6.448139453,9.758162911,8.424285693,8.787718512,9.139265592,0.278300219,0.234864685,0.22613047,0.241929041,0.2702569,0.280914161,0.29971256,0.306892796,0.330895244,0.332354842,0.333739407,0.33507867,0.336374821,0.337629906
AL,Marshall County,84748,111791,134010,77450,136583,141548,141772,164271,220858,200492,308719,271093.5136,287569.3006,304045.0877,28286,27122,27378,27537,28299,29404,30963,32135,36504,37132,37760,38388,39016,39644,male,2.99611115,4.121783054,4.894806049,2.812579439,4.826424962,4.81390287,4.578755289,5.11190291,6.050241069,5.399439836,8.175820975,7.061933771,7.370547996,7.669384716,0.278300219,0.234864685,0.22613047,0.241929041,0.2702569,0.280914161,0.29971256,0.306892796,0.330895244,0.332354842,0.333739407,0.33507867,0.336374821,0.337629906
AL,Marshall County,84748,111791,134010,77450,136583,141548,141772,164271,220858,200492,308719,271093.5136,287569.3006,304045.0877,20414,20752,21187,20875,20651,21144,21683,22273,24425,24791,25158,25525,25892,26259,female,4.151464681,5.386998843,6.325105017,3.710179641,6.613868578,6.694475974,6.538394134,7.375342343,9.042292733,8.087289742,12.27120598,10.62070572,11.10649238,11.57870017,0.278300219,0.234864685,0.22613047,0.241929041,0.2702569,0.280914161,0.29971256,0.306892796,0.330895244,0.332354842,0.333739407,0.33507867,0.336374821,0.337629906
OK,Grady County,121188,133417,91279,88088,181462,76750,100625,156057,237691,192983,373233,326048.4698,328197.3191,328267.0479,28966,29078,30310,30724,31419,32273,34411,36053,34018,34854,35690,36527,37363,38200,total,4.183801699,4.588245409,3.011514352,2.8670746,5.775549827,2.378148917,2.924210282,4.328544088,6.987212652,5.536896769,10.45763519,8.926231823,8.78401946,8.593378217,0.402378349,0.409402099,0.412289497,0.427873835,0.41335387,0.390997352,0.389446719,0.393401805,0.370152761,0.370483973,0.370799881,0.371115582,0.371403585,0.371692584
OK,Grady County,121188,133417,91279,88088,181462,76750,100625,156057,237691,192983,373233,326048.4698,328197.3191,328267.0479,36580,37247,38895,40138,40902,41921,43721,44982,41699,42709,43719,44730,45740,46751,male,3.3129579,3.581952909,2.346805502,2.194628532,4.436506772,1.830824646,2.301525583,3.469321062,5.700160675,4.518555808,8.537089137,7.289257094,7.17528026,7.021604841,0.402378349,0.409402099,0.412289497,0.427873835,0.41335387,0.390997352,0.389446719,0.393401805,0.370152761,0.370483973,0.370799881,0.371115582,0.371403585,0.371692584
OK,Grady County,121188,133417,91279,88088,181462,76750,100625,156057,237691,192983,373233,326048.4698,328197.3191,328267.0479,21861,21998,22859,22964,23995,25530,26694,27286,26264,26886,27508,28130,28752,29374,female,5.543570742,6.064960451,3.993131808,3.835917088,7.562492186,3.006267137,3.769573687,5.719306604,9.050068535,7.17782489,13.56816199,11.5907739,11.41476485,11.17542888,0.402378349,0.409402099,0.412289497,0.427873835,0.41335387,0.390997352,0.389446719,0.393401805,0.370152761,0.370483973,0.370799881,0.371115582,0.371403585,0.371692584
ID,Blaine County,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,30238,31289,31883,30714,30651,31048,30945,31677,29944,30022,30101,30180,30259,30338,total,77.79945764,75.18616766,73.78540288,76.59373576,76.75116636,75.76977583,76.02197447,74.26523976,78.56331819,78.35920325,78.15354972,77.94897283,77.74546416,77.54301536,0.243111124,0.289353488,0.277678764,0.281127971,0.289048072,0.286470165,0.2582514,0.297758887,0.484933249,0.495758125,0.506368236,0.51676991,0.52696923,0.536972044
ID,Blaine County,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,34367,36782,37032,35852,35738,36098,35903,38820,39325,39723,40121,40519,40917,41315,male,68.45229435,63.9579142,63.52613955,65.61698092,65.82629134,65.1698155,65.52377239,60.60020608,59.82199619,59.22261662,58.63512874,58.05918211,57.49443996,56.94057848,0.243111124,0.289353488,0.277678764,0.281127971,0.289048072,0.286470165,0.2582514,0.297758887,0.484933249,0.495758125,0.506368236,0.51676991,0.52696923,0.536972044
ID,Blaine County,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,2352500,26012,26139,26749,25773,25408,25757,26631,27261,20255,20030,19805,19580,19355,19130,female,90.43902814,89.99961743,87.94721298,91.27769371,92.58894836,91.33439453,88.3369006,86.29544037,116.1441619,117.4488268,118.7831356,120.1481103,121.5448205,122.9743858,0.243111124,0.289353488,0.277678764,0.281127971,0.289048072,0.286470165,0.2582514,0.297758887,0.484933249,0.495758125,0.506368236,0.51676991,0.52696923,0.536972044
PA,Venango County,139000,139000,139000,139000,139000,49500,127375,69300,157125,141500,70901,97353.78996,105182.132,106338.809,25254,25469,26160,26017,26579,27384,29134,30224,24648,25008,25368,25728,26088,26448,total,5.504078562,5.45761514,5.313455657,5.342660568,5.229692614,1.80762489,4.372039541,2.292879831,6.374756573,5.658189379,2.794899085,3.783962607,4.031820454,4.020674871,0.351843625,0.368869803,0.361682158,0.382414784,0.395685926,0.361470993,0.316616469,0.317614386,0.19778087,0.188174191,0.178752837,0.169453974,0.160333215,0.151357434
PA,Venango County,139000,139000,139000,139000,139000,49500,127375,69300,157125,141500,70901,97353.78996,105182.132,106338.809,31514,32136,33029,33767,34909,34888,35194,36368,27308,27533,27759,27984,28210,28436,male,4.410738085,4.325367189,4.208422901,4.11644505,3.981781203,1.418825957,3.619224868,1.905521337,5.753808408,5.139287401,2.554162614,3.478909018,3.728540659,3.739583943,0.351843625,0.368869803,0.361682158,0.382414784,0.395685926,0.361470993,0.316616469,0.317614386,0.19778087,0.188174191,0.178752837,0.169453974,0.160333215,0.151357434
PA,Venango County,139000,139000,139000,139000,139000,49500,127375,69300,157125,141500,70901,97353.78996,105182.132,106338.809,20426,20282,21083,20854,21096,22277,24051,24817,21907,22352,22797,23242,23687,24132,female,6.805052384,6.853367518,6.592989612,6.665387935,6.588926811,2.222022714,5.296037587,2.792440666,7.172364997,6.330529707,3.110102206,4.188701057,4.440500359,4.406547696,0.351843625,0.368869803,0.361682158,0.382414784,0.395685926,0.361470993,0.316616469,0.317614386,0.19778087,0.188174191,0.178752837,0.169453974,0.160333215,0.151357434
TN,Lauderdale County,17250,17250,17250,28000,135000,219900,219900,219900,219900,77500,64158.91116,64158.91116,64095.48586,64094.80799,23858,22389,24002,24302,24880,26160,29011,29473,25382,25945,26509,27073,27637,28201,total,0.723027915,0.77046764,0.718690109,1.152168546,5.426045016,8.405963303,7.579883492,7.46106606,8.663619888,2.987088071,2.420269009,2.3698486,2.319191152,2.272784936,0.246998778,0.195938149,0.221976267,0.185179718,0.129008035,0.217171717,0.27527262,0.253525308,0.322276742,0.32573019,0.329034681,0.332169011,0.335223693,0.338134995
TN,Lauderdale County,17250,17250,17250,28000,135000,219900,219900,219900,219900,77500,64158.91116,64158.91116,64095.48586,64094.80799,27822,25998,27557,27098,26634,30492,33930,33685,30570,31259,31948,32637,33327,34016,male,0.620012939,0.663512578,0.625975251,1.033286589,5.068709169,7.211727666,6.480990274,6.528128247,7.193326791,2.479285966,2.008229346,1.965833599,1.923229989,1.884254703,0.246998778,0.195938149,0.221976267,0.185179718,0.129008035,0.217171717,0.27527262,0.253525308,0.322276742,0.32573019,0.329034681,0.332169011,0.335223693,0.338134995
TN,Lauderdale County,17250,17250,17250,28000,135000,219900,219900,219900,219900,77500,64158.91116,64158.91116,64095.48586,64094.80799,20950,20904,21440,22080,23198,23870,24590,25145,20718,21077,21436,21796,22155,22514,female,0.823389021,0.825200918,0.804570896,1.268115942,5.819467195,9.212400503,8.942659618,8.745277391,10.61395888,3.67699388,2.993044932,2.943609431,2.893048335,2.846886737,0.246998778,0.195938149,0.221976267,0.185179718,0.129008035,0.217171717,0.27527262,0.253525308,0.322276742,0.32573019,0.329034681,0.332169011,0.335223693,0.338134995
OH,Ashland County,86650,98222,108100,125750,120369,75050,111856,143555,140431,179808,170069,166483.8972,176737.6912,180180.956,24663,25377,25967,25732,26137,28013,29031,29374,31426,32069,32712,33356,33999,34642,total,3.513360094,3.870512669,4.162976085,4.886911239,4.605310479,2.679113269,3.85298474,4.887145094,4.468624706,5.6069101,5.198978968,4.991122952,5.19832028,5.201228451,0.362052275,0.366492147,0.384659852,0.364514809,0.377187633,0.393301919,0.382509127,0.362008466,0.369293879,0.370520274,0.371700156,0.372836124,0.373930584,0.375
OH,Ashland County,86650,98222,108100,125750,120369,75050,111856,143555,140431,179808,170069,166483.8972,176737.6912,180180.956,30990,31897,32868,31771,32798,35652,36156,35908,39979,40767,41555,42343,43131,43920,male,2.796063246,3.079349155,3.288913229,3.958012024,3.670010366,2.105071244,3.093705056,3.997855631,3.512619125,4.410626242,4.092624233,3.931792674,4.097695189,4.102480783,0.362052275,0.366492147,0.384659852,0.364514809,0.377187633,0.393301919,0.382509127,0.362008466,0.369293879,0.370520274,0.371700156,0.372836124,0.373930584,0.375
OH,Ashland County,86650,98222,108100,125750,120369,75050,111856,143555,140431,179808,170069,166483.8972,176737.6912,180180.956,19770,20207,20225,20190,20427,21630,22326,22909,25215,25662,26109,26556,27003,27450,female,4.382903389,4.860790815,5.34487021,6.228330857,5.892642091,3.469717984,5.010122727,6.266314549,5.569343645,7.006780454,6.513807499,6.269163172,6.54511318,6.563969253,0.362052275,0.366492147,0.384659852,0.364514809,0.377187633,0.393301919,0.382509127,0.362008466,0.369293879,0.370520274,0.371700156,0.372836124,0.373930584,0.375
VA,Radford city,31500,31500,63000,63000,63000,281200,281200,160294.8955,160294.8955,160294.8955,160294.8955,160294.8955,153541.0804,153453.9242,8717,9221,26131,25919,26472,27347,28464,29885,11991,13886,15781,17676,19571,21466,total,3.613628542,3.416115389,2.410929547,2.430649331,2.379873073,10.28266355,9.879145587,5.363724126,13.36793391,11.54363355,10.15746122,9.068505063,7.845336488,7.148696739,0.44689003,0.433303993,0.171981856,0.13577625,0.142100126,0.163997076,0.157169975,0.134847568,0.431762963,0.391485498,0.358420848,0.330820023,0.307406949,0.287279274
VA,Radford city,31500,31500,63000,63000,63000,281200,281200,160294.8955,160294.8955,160294.8955,160294.8955,160294.8955,153541.0804,153453.9242,12267,12497,28660,27781,28684,30092,31081,31391,16875,18721,20568,22414,24261,26107,male,2.567865004,2.520604945,2.198185625,2.267736943,2.196346395,9.344676326,9.04732795,5.106396595,9.49895677,8.562304124,7.793411878,7.1515524,6.328720185,5.877884253,0.44689003,0.433303993,0.171981856,0.13577625,0.142100126,0.163997076,0.157169975,0.134847568,0.431762963,0.391485498,0.358420848,0.330820023,0.307406949,0.287279274
VA,Radford city,31500,31500,63000,63000,63000,281200,281200,160294.8955,160294.8955,160294.8955,160294.8955,160294.8955,153541.0804,153453.9242,6785,7082,23731,24009,24608,25157,26196,27158,9589,11392,13196,14999,16803,18607,female,4.642593957,4.447896075,2.654755383,2.624015994,2.560143043,11.17780339,10.73446328,5.902308546,16.71653932,14.07083001,12.14723367,10.68703884,9.137718288,8.247107228,0.44689003,0.433303993,0.171981856,0.13577625,0.142100126,0.163997076,0.157169975,0.134847568,0.431762963,0.391485498,0.358420848,0.330820023,0.307406949,0.287279274
ID,Bannock County,152900,152900,152900,92100,102705,95242,206000,158633,179060,178810,440000,81685.9122,172080.4431,285026.4166,22810,22645,22203,22201,22862,23943,25044,25958,31671,32322,32973,33625,34276,34928,total,6.703200351,6.752042393,6.886456785,4.148461781,4.492389117,3.977864094,8.225523079,6.111141074,5.653752644,5.532145288,13.34425136,2.429320809,5.02043538,8.160399009,0.48378214,0.454985857,0.449176181,0.460601557,0.425047069,0.416033194,0.409685466,0.41298063,0.359094316,0.351495863,0.34412082,0.336959478,0.330019009,0.323258049
